,_id,ltable_id,rtable_id,ltable_title,ltable_authors,ltable_year,rtable_title,rtable_authors,rtable_year
84,84,conf/sigmod/2003,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1058166%26type%3Dpdf,"proceedings of the 2003 acm sigmod international conference on management of data, san diego, california, usa, june 9-12, 2003",,2003,report on mobide 2003: the 3rd international acm workshop on data engineering for wireless and  ,"s banerjee, m cherniack, v kumar, pk chrysanthis,  ",2005
85,85,conf/sigmod/2003,vfTH6FzOpDAJ,"proceedings of the 2003 acm sigmod international conference on management of data, san diego, california, usa, june 9-12, 2003",,2003,data modeling of time-based media. in: proceedings of the 1994 acm sigmod international conference  ,"s gibbs, c breiteneder, d tsichritzis",1994
86,86,conf/sigmod/2003,wDROrlvC5JEJ,"proceedings of the 2003 acm sigmod international conference on management of data, san diego, california, usa, june 9-12, 2003",,2003,"a benchmark package for sparse computations, proceedings of the 1988 international conference on  ","y saad, hag wijshoff",1988
87,87,conf/sigmod/AbadiC02,f2Lea-RN8dsJ,visual coko: a debugger for query optimizer development,"d abadi, m cherniack",2002,visual coko: a debugger for query optimizer development,dj abadi,2002
88,88,conf/sigmod/AbadiCCCCEGHMRSSTXYZ03,7H61ACim640J,aurora: a data stream management system,"d abadi, d carney, u ï¿½etintemel, m cherniack, c convey, c erwin, e galvez, m hatoun, a maskey, a rasin, a singer, m stonebraker, n tatbul, y xing, r yan, s zdonik",2003,survival after liver transplantation for hepatocellular carcinoma,"a khakhar, e solano, d stell, m bloch, c dale, p  ",2003
89,89,conf/sigmod/AbadiCCCCEGHMRSSTXYZ03,JubkWSUFbbcJ,aurora: a data stream management system,"d abadi, d carney, u ï¿½etintemel, m cherniack, c convey, c erwin, e galvez, m hatoun, a maskey, a rasin, a singer, m stonebraker, n tatbul, y xing, r yan, s zdonik",2003,operator scheduling in a data stream manager,"d carney, u cetintemel, a rasin, s zdonik, m  ",2003
90,90,conf/sigmod/AbadiCCCCEGHMRSSTXYZ03,TAsynkdIAfwJ,aurora: a data stream management system,"d abadi, d carney, u ï¿½etintemel, m cherniack, c convey, c erwin, e galvez, m hatoun, a maskey, a rasin, a singer, m stonebraker, n tatbul, y xing, r yan, s zdonik",2003,load shedding in a data stream manager,"n tatbul, u cetintemel, s zdonik, m cherniack, m  ",2003
91,91,conf/sigmod/AbadiCCCCEGHMRSSTXYZ03,VuY9Y49GqXgJ,aurora: a data stream management system,"d abadi, d carney, u ï¿½etintemel, m cherniack, c convey, c erwin, e galvez, m hatoun, a maskey, a rasin, a singer, m stonebraker, n tatbul, y xing, r yan, s zdonik",2003,aurora: a data stream management system,"dj abadi, d carney, u cetintemel, m cherniack, c  ",0
92,92,conf/sigmod/AbadiCCCCEGHMRSSTXYZ03,ZiPkJOBV5zoJ,aurora: a data stream management system,"d abadi, d carney, u ï¿½etintemel, m cherniack, c convey, c erwin, e galvez, m hatoun, a maskey, a rasin, a singer, m stonebraker, n tatbul, y xing, r yan, s zdonik",2003,a case for automated large-scale semantic annotation,"s dill, n eiron, d gibson, d gruhl, r guha, a  ",2003
93,93,conf/sigmod/AbadiCCCCEGHMRSSTXYZ03,eBnT7lhV2LwJ,aurora: a data stream management system,"d abadi, d carney, u ï¿½etintemel, m cherniack, c convey, c erwin, e galvez, m hatoun, a maskey, a rasin, a singer, m stonebraker, n tatbul, y xing, r yan, s zdonik",2003,aurora: a data stream management system (demo description),"d abadi, d carney, u cetintemel, m cherniack, c  ",0
94,94,conf/sigmod/AbadiCCCCEGHMRSSTXYZ03,gBVNSFeS4P8J,aurora: a data stream management system,"d abadi, d carney, u ï¿½etintemel, m cherniack, c convey, c erwin, e galvez, m hatoun, a maskey, a rasin, a singer, m stonebraker, n tatbul, y xing, r yan, s zdonik",2003,aurora: a new model and architecture for data stream management,"dj abadi, d carney, u ã?etintemel, m cherniack, c  ",2003
95,95,conf/sigmod/AbiteboulBCMM03,AxpQwgyRyLgJ,dynamic xml documents with distribution and replication,"s abiteboul, a bonifati, g cobena, i manolescu, t milo",2003,active xml documents with distribution and replication,"s abiteboul, a bonifati, g cobena, i manolescu, t  ",0
96,96,conf/sigmod/AbiteboulBCMM03,Rjb06zlxbLIJ,dynamic xml documents with distribution and replication,"s abiteboul, a bonifati, g cobena, i manolescu, t milo",2003,dynamic xml documents with distribution and replication,"s abiteboul, a bonifati, g cobena, i manolescu, t  ",2003
97,97,conf/sigmod/AbiteboulBCMM03,fANcvlGA8WAJ,dynamic xml documents with distribution and replication,"s abiteboul, a bonifati, g cobena, i manolescu, t milo",2003,managing distributed workspaces with active xml,"s abiteboul, j baumgarten, a bonifati, g cobena, c ",2003
98,98,conf/sigmod/AbiteboulCM95,-cQmLk2JnawJ,a database interface for file updates,"s abiteboul, s cluet, t milo",1995,querying the le,"s abiteboul, s cluet, t milo",0
99,99,conf/sigmod/AbiteboulCM95,4GT0Krd9RP0J,a database interface for file updates,"s abiteboul, s cluet, t milo",1995,a database interface for le update,"s abiteboul, s cluet, t milo",0
100,100,conf/sigmod/AbiteboulCM95,DakOA4Ew-poJ,a database interface for file updates,"s abiteboul, s cluet, t milo",1995,a database interface for files update. to appear:,"s abiteboul, s cluet, t milo",0
101,101,conf/sigmod/AbiteboulCM95,WzT3S2G1FjcJ,a database interface for file updates,"s abiteboul, s cluet, t milo",1995,a logical view of structured files,"s abiteboul, s cluet, t milo",1998
102,102,conf/sigmod/AbiteboulCM95,XTa-ElbpjZ8J,a database interface for file updates,"s abiteboul, s cluet, t milo",1995,a logical view of structured les,"s abiteboul, s cluet, t milo",0
103,103,conf/sigmod/AbiteboulCM95,cu9DXtjeF24J,a database interface for file updates,"s abiteboul, s cluet, t milo",1995,a database interface for file update - group of 2 &raquo;,"s abiteboul, s cluet, t milo",1995
104,104,conf/sigmod/AbiteboulCM95,rZcRXL6ueUMJ,a database interface for file updates,"s abiteboul, s cluet, t milo",1995,a logical view over structured files,"s abiteboul, s cluet, t milo",0
105,105,conf/sigmod/AboulnagaC99,WWaxLMIptTMJ,self-tuning histograms: building histograms without looking at data,"a aboulnaga, s chaudhuri",1999,self-tuning histograms: building histograms without looking at data,"a aboulnaga, s chaudhuri",1999
106,106,conf/sigmod/AboulnagaC99,xnDzelm2t1QJ,self-tuning histograms: building histograms without looking at data,"a aboulnaga, s chaudhuri",1999,self-tuning histograms: building histograms without looking at data,"aa ac, s chaudhuri",0
107,107,conf/sigmod/AcharyaAFZ95,2fO9nM2FoGYJ,broadcast disks: data management for asymmetric communications environments,"s acharya, r alonso, m franklin, s zdonik",1995,broadcast disks: data management for asymmet-0 20 40 60 80 100 percentage of dont_care implimit  ,"s acharya, r alonso, m franklin, s zdonik",0
108,108,conf/sigmod/AcharyaAFZ95,DSvdCoSwFzkJ,broadcast disks: data management for asymmetric communications environments,"s acharya, r alonso, m franklin, s zdonik",1995,"hf. franklin, and s. zdonik. broadcast disks: data management for asymmetric communication  ","sa pi, r alamo",0
109,109,conf/sigmod/AcharyaAFZ95,GOguWgH6D_UJ,broadcast disks: data management for asymmetric communications environments,"s acharya, r alonso, m franklin, s zdonik",1995,"broadcast disks: data management for asymmetric communication environments, university of maryland  ","s acharya, r alonso, m franklin, s zdonik",0
110,110,conf/sigmod/AcharyaAFZ95,ZdWKBKSoMUQJ,broadcast disks: data management for asymmetric communications environments,"s acharya, r alonso, m franklin, s zdonik",1995,broadcast disks: data managementfor asymmetriccommunications environments,"s acharya, r alonso, m franklin, s zdonik",0
111,111,conf/sigmod/AcharyaAFZ95,_-yXA5HLnqoJ,broadcast disks: data management for asymmetric communications environments,"s acharya, r alonso, m franklin, s zdonik",1995,broadcast disks: data management for asymmetric communications environments,"sa vi, r alonso, m franklin, s zdonik",0
112,112,conf/sigmod/AcharyaAFZ95,cHxtmO9talkJ,broadcast disks: data management for asymmetric communications environments,"s acharya, r alonso, m franklin, s zdonik",1995,broadcast disks: data management for asymmetric communications environments,"sa pi, r alonso, m franklin, s zdonik",0
113,113,conf/sigmod/AcharyaAFZ95,clF04MGcPSUJ,broadcast disks: data management for asymmetric communications environments,"s acharya, r alonso, m franklin, s zdonik",1995,broadcast disks: data management for asymmetric communications environment. acm sigmod int,"s acharya, r alonso, mj franklin, s zdonik",0
114,114,conf/sigmod/AcharyaAFZ95,eYabDtrkXaYJ,broadcast disks: data management for asymmetric communications environments,"s acharya, r alonso, m franklin, s zdonik",1995,communication environments,"s acharya, r alonso, m franklin, s zdonik",0
115,115,conf/sigmod/AcharyaAFZ95,h2z51QPXcSkJ,broadcast disks: data management for asymmetric communications environments,"s acharya, r alonso, m franklin, s zdonik",1995,broadca. rt l) ikr: data management for uymmetrir communications environment,"s acharya, r alonso, mj franklin, s zdonik",1995
116,116,conf/sigmod/AcharyaAFZ95,rO4-yA3tlfoJ,broadcast disks: data management for asymmetric communications environments,"s acharya, r alonso, m franklin, s zdonik",1995,broadcast disks: data management for asymmetric communication environments,"s acharya, r alonso, m franklin, s zdonik",1995
117,117,conf/sigmod/AcharyaAFZ95,y74PIIvb_GMJ,broadcast disks: data management for asymmetric communications environments,"s acharya, r alonso, m franklin, s zdonik",1995,broadcast disks: data management for asymmetric communications environments,"s achary, m franklin, s zdonik, r alonso",0
118,118,conf/sigmod/AcharyaFZ97,4AK08s31YqUJ,balancing push and pull for data broadcast,"s acharya, m franklin, s zdonik",1997,disseminating updates onbroadcastdisks,"s acharya, m franklin, s zdonik",0
119,119,conf/sigmod/AcharyaFZ97,9OEjtHuRUzsJ,balancing push and pull for data broadcast,"s acharya, m franklin, s zdonik",1997,balancing push and pull for data broadcast,"s acharya, m franklin, s zdonik",1997
120,120,conf/sigmod/AcharyaFZ97,FDPwbRQbfIAJ,balancing push and pull for data broadcast,"s acharya, m franklin, s zdonik",1997,balancing push and pull for broadcast data,"s acharya, m franklin, s zdonik",0
121,121,conf/sigmod/AcharyaFZ97,Hf3gZHIcm58J,balancing push and pull for data broadcast,"s acharya, m franklin, s zdonik",1997,balancing pushand pullfordata broadcast,"s acharya, m franklin, s zdonik",0
122,122,conf/sigmod/AcharyaFZ97,QCAu6wPhnAAJ,balancing push and pull for data broadcast,"s acharya, m franklin, s zdonik",1997,balancing push and pull for data broadcast,"a swarup, m franklin, s zdonik",0
123,123,conf/sigmod/AcharyaFZ97,gJPWbysKyQgJ,balancing push and pull for data broadcast,"s acharya, m franklin, s zdonik",1997,"ã¢â?¬ å?disseminating updates on broadcast disks, ã¢â?¬â?","s acharya, m franklin, s zdonik",0
124,124,conf/sigmod/AcharyaFZ97,oH_xfQI8wIgJ,balancing push and pull for data broadcast,"s acharya, m franklin, s zdonik",1997,disseminating updates on broadcast disks proceedings of the vldb conference,"s acharya, m franklin, s zdonik",0
125,125,conf/sigmod/AcharyaFZ97,qdCTR7WpuFUJ,balancing push and pull for data broadcast,"s acharya, m franklin, s zdonik",1997,"balancing push and pull for data broadcast,&quot;","m franklin, s zdonik",0
126,126,conf/sigmod/AcharyaFZ97,sSwdOhIGec0J,balancing push and pull for data broadcast,"s acharya, m franklin, s zdonik",1997,dissemination updates on broadcast disks,"s acharya, m franklin, s zdonik",0
127,127,conf/sigmod/AcharyaGP00,WGWZ2cNZW2YJ,congressional samples for approximate answering of group-by queries,"s acharya, p gibbons, v poosala",2000,congressional samples for approximate answering of group-by queries,"s acharya, pb gibbons, v poosala",2000
128,128,conf/sigmod/AcharyaGP00,q_bQLiJ-KZAJ,congressional samples for approximate answering of group-by queries,"s acharya, p gibbons, v poosala",2000,congressional samples for approximate answering of aggregate queries,"s acharya, pb gibbons, v poosala",0
129,129,conf/sigmod/AcharyaGP00,smzeHDQ3zbMJ,congressional samples for approximate answering of group-by queries,"s acharya, p gibbons, v poosala",2000,"congressional samples for approximate answering of group-by queries, acm sigmod int","s acharaya, pb gibbons, v poosala",0
130,130,conf/sigmod/AcharyaGPR99,-7tsGpHin24J,the aqua approximate query answering system,"s acharya, p gibbons, v poosala, s ramaswamy",1999,aqua: a fast decision support systems using approximate query answers,"s acharya, pb gibbons, v poosala",1999
131,131,conf/sigmod/AcharyaGPR99,5vntH4boqdgJ,the aqua approximate query answering system,"s acharya, p gibbons, v poosala, s ramaswamy",1999,the aqua approximate query answering system,"sa cr941, pb gibbons, v poosaia, s ramaswamy",0
132,132,conf/sigmod/AcharyaGPR99,mOngiXbKrNkJ,the aqua approximate query answering system,"s acharya, p gibbons, v poosala, s ramaswamy",1999,the aqua approximate query answering system. sigmod 1999,"s acharya, pb gibbons, v poosala, s ramaswamy",0
133,133,conf/sigmod/AcharyaGPR99,s064OghlyIUJ,the aqua approximate query answering system,"s acharya, p gibbons, v poosala, s ramaswamy",1999,the aqua approximate query answering system,"s acharya, pb gibbons, v poosala, s ramaswamy",1999
134,134,conf/sigmod/AcharyaGPR99a,-7tsGpHin24J,join synopses for approximate query answering,"s acharya, p gibbons, v poosala, s ramaswamy",1999,aqua: a fast decision support systems using approximate query answers,"s acharya, pb gibbons, v poosala",1999
135,135,conf/sigmod/AcharyaGPR99a,C221gFS5VVoJ,join synopses for approximate query answering,"s acharya, p gibbons, v poosala, s ramaswamy",1999,join synopses for approximate query answering,"sapbg viswanath, ps ramaswamy",0
